mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480
16.86666667,-0.009252286,0.407505345,16.70454545,0.006096757,0.508477909,80.91666667,0.065303927,1.621353718,79.90909091,0.034912552,1.715728109,1.408333333,-0.004335664,0.540131858,1.168181818,0.006434028,0.513981993,762.0,-0.555137171,146.9681474,805.8636364,-1.404624953
14.2,-0.016862745,0.3122499,15.26296296,-0.021470262,0.990783741,91.33333333,0.074509804,1.414213562,87.48148148,0.078850422,3.64132658,0.566666667,-0.01254902,0.390512484,0.703703704,-0.005014425,0.447627491,97.88888889,-1.235294118,28.18884728,311.8148148,-4.675610297
13.07,-0.01774166,0.336815149,13.14545455,-0.019329609,0.405866077,94.8,0.06364414,1.229272594,94.63636364,0.06,1.286291357,0.55,-0.007955518,0.241522946,0.536363636,-0.00452514,0.233549683,15.5,-0.726261762,13.62391688,16.81818182,-0.636759777
12.62222222,-0.000246305,0.044095855,12.62222222,-0.000246305,0.044095855,96.33333333,0.022906404,0.5,96.33333333,0.022906404,0.5,0.366666667,-0.006502463,0.264575131,0.366666667,-0.006502463,0.264575131,0.333333333,-0.036945813,1.0,0.333333333,-0.036945813
12.54444444,-0.007701149,0.150923086,12.56111111,-0.00152095,0.114475216,97.0,1.25e-15,0.0,97.0,0.0,0.0,0.311111111,-0.00045977,0.176383421,0.316666667,5.55e-05,0.233263295,0.0,0.0,0.0,0.0,0.0
12.175,-0.014,0.095742711,12.175,-0.014,0.095742711,97.0,0.0,0.0,97.0,0.0,0.0,0.4,6.66e-18,0.0,0.4,6.66e-18,0.0,0.0,0.0,0.0,0.0,0.0
14.98,-0.014886364,0.297396107,12.79186047,0.007785359,1.243733953,90.4,0.068560606,1.349897115,96.1744186,-0.014083842,3.022238596,1.04,0.004393939,0.374759182,0.446511628,0.001453371,0.439169718,272.5,-0.068181818,65.64255056,147.4767442,1.146310962
14.8,5.02e-16,0.0,14.8,5.02e-16,0.0,91.0,0.0,0.0,91.0,0.0,0.0,0.65,-0.1,0.353553391,0.65,-0.1,0.353553391,321.0,5.2,18.38477631,321.0,5.2
15.6125,0.025814536,0.364250699,15.6125,0.025814536,0.364250699,88.5,-0.082205514,1.309307341,88.5,-0.082205514,1.309307341,1.275,0.006917293,0.373210014,1.275,0.006917293,0.373210014,704.875,13.17944862,219.8008433,704.875,13.17944862
16.24,-0.011395349,0.134164079,16.24,-0.011395349,0.134164079,85.6,0.009302326,1.140175425,85.6,0.009302326,1.140175425,1.58,0.010930233,0.408656335,1.58,0.010930233,0.408656335,758.6,16.6255814,273.7650452,758.6,16.6255814
18.66363636,0.034909091,0.608724449,17.50714286,0.02516694,1.074253771,75.09090909,-0.147272727,2.586679163,79.46428571,-0.098248495,4.20301605,1.290909091,0.010181818,0.372705099,1.235714286,0.000339354,0.434796066,840.9090909,-1.68,27.9122,890.0357143,-1.082813355
17.43,0.004097421,0.221359436,18.168,-0.013168755,0.665031328,77.6,-0.016905444,1.173787791,75.8,0.033414702,1.870828693,1.15,-0.008739255,0.414326763,1.164,0.000602892,0.377359245,417.0,-7.425501433,169.1475359,584.8,-3.876865328
17.23333333,-0.005714286,0.057735027,17.23333333,-0.005714286,0.057735027,77.33333333,0.071428571,0.577350269,77.33333333,0.071428571,0.577350269,0.566666667,-0.007142857,0.288675135,0.566666667,-0.007142857,0.288675135,116.0,-5.742857143,63.09516622,116.0,-5.742857143
16.51818182,-0.03,0.511504021,16.69333333,-0.022214286,0.527076393,78.63636364,0.04,0.809039835,78.4,0.029285714,0.828078671,0.381818182,-0.008909091,0.31246818,0.386666667,-0.003785714,0.26421492,37.18181818,-0.361818182,6.112580172,43.33333333,-0.494285714
15.36,-0.014097035,0.295145915,15.4,-0.012892074,0.309838668,81.6,0.050404313,1.0749677,81.36363636,0.053541315,1.286291357,0.49,0.008167116,0.530094331,0.445454545,0.009173693,0.524144324,3.7,-0.263072776,6.272515002,5.363636364,-0.313743676
16.61,0.001864842,0.128668394,15.51058824,0.008178191,1.342086465,63.7,0.027887083,0.823272602,68.52941176,-0.028333939,5.218073525,1.7,-0.016937553,0.47375568,1.375294118,0.003367979,0.694520369,667.3,-2.505218135,45.17878066,659.8941176,1.349782744
16.46,-0.020492424,0.36270588,16.52727273,-0.020511905,0.410099766,65.7,0.046590909,1.159501809,65.45454545,0.055357143,1.368476259,1.59,-0.012651515,0.517365119,1.609090909,-0.010547619,0.494882906,394.4,-7.795075758,155.1882012,412.5454545,-7.100595238
14.64444444,-0.02088968,0.415665464,15.35769231,-0.014124741,0.621078466,77.88888889,0.115480427,2.315407332,73.30769231,0.092739202,4.06712902,0.188888889,0.007544484,0.317979734,0.634615385,-0.009368538,0.543280633,11.33333333,-0.490569395,9.899494937,37.92307692,-0.658801504
13.77777778,-0.000971963,0.044095855,13.78181818,-0.000857143,0.040451992,80.77777778,-0.009719626,0.440958552,80.90909091,-0.014761905,0.53935989,1.733333333,0.000953271,0.409267639,1.454545455,0.018180952,0.72575979,0.0,0.0,0.0,0.0,0.0
12.97,-0.024121212,0.371333932,13.12307692,-0.021978022,0.434269206,83.2,0.138181818,2.201009869,82.69230769,0.098901099,2.136376035,1.37,0.008121212,0.61110101,1.430769231,-0.001208791,0.5543534,0.0,0.0,0.0,0.0,0.0
13.07857143,-0.009678699,1.039362653,13.07857143,-0.009678699,1.039362653,92.64285714,0.046476266,4.617810718,92.64285714,0.046476266,4.617810718,1.435714286,0.017334391,0.684562907,1.435714286,0.017334391,0.684562907,0.0,0.0,0.0,0.0,0.0
17.22727273,0.025912031,0.551526806,12.93488372,0.015771532,2.405619277,72.90909091,-0.152781371,2.913916452,84.90697674,-0.043060644,6.991806813,1.072727273,0.028447607,0.655882473,0.723255814,-0.000243683,0.607535895,831.5454545,1.781888745,33.44357528,303.9418605,2.268367439
17.94166667,0.006223776,0.246644143,17.9,0.008461538,0.279880927,67.25,-0.044055944,0.965307299,67.38461538,-0.046153846,1.043907845,1.466666667,-0.01048951,0.455937263,1.523076923,-0.013076923,0.481583925,911.9166667,0.627272727,11.51645726,910.0769231,0.650549451
18.5,-0.006222222,0.261861468,18.3,0.008848434,0.417133072,63.25,0.026666667,1.164964745,64.0,-0.030736664,1.61245155,1.4875,0.002777778,0.258774585,1.6,-0.00596105,0.371483512,937.75,-0.046666667,3.284161124,936.0909091,0.07315834
18.94,0.011864096,0.263312235,18.9,0.002474012,0.219089023,60.5,-0.081726354,1.58113883,60.9047619,-0.020790021,1.261140829,1.27,-0.00600551,0.249666444,1.342857143,-0.001808732,0.304255532,811.9,-1.768411387,30.89929881,857.0952381,-1.474636175
19.86363636,0.002768435,0.24605986,19.86363636,0.002768435,0.24605986,54.90909091,-0.099094437,2.071450963,54.90909091,-0.099094437,2.071450963,1.436363636,0.004204398,0.233549683,1.436363636,0.004204398,0.233549683,676.1818182,-2.494178525,46.80559407,676.1818182,-2.494178525
19.80833333,-0.015174825,0.277843427,19.71666667,0.0012,0.311611054,48.5,0.13986014,2.907670108,48.04166667,0.013652174,2.678077939,0.4,-2.96e-18,0.0,0.779166667,-0.012791304,0.607188221,77.16666667,-1.577622378,39.8356472,255.8333333,-5.721043478
17.27777778,-0.017642329,0.334580998,17.76666667,-0.019401284,0.660659207,63.88888889,0.057614989,1.269295518,62.22222222,0.076919513,3.227739248,0.044444444,0.00199421,0.133333333,0.216666667,-0.007140673,0.404751194,7.666666667,-0.440133483,8.544003745,19.72222222,-0.430321224
14.76363636,-0.02718797,0.488411153,15.26666667,-0.015263651,0.682493298,74.09090909,0.172180451,3.144981572,72.75,0.052106084,2.862804949,0.263636364,0.009864662,0.290767011,0.395833333,-0.002879875,0.642332141,0.0,0.0,0.0,0.0,0.0
12.925,-0.008380567,0.181533869,13.0875,-0.012109874,0.338378486,82.91666667,0.03805668,1.083624669,82.1875,0.052650334,1.600781059,0.825,-0.005222672,0.407040315,0.80625,-0.002093541,0.400780489,0.0,0.0,0.0,0.0,0.0
13.16666667,0.018461538,0.484924237,13.125,0.00606015,0.386448063,76.33333333,-0.054545455,2.46182982,77.15,-0.052481203,2.601113122,0.391666667,0.015594406,0.582250076,0.34,0.00475188,0.489252921,0.0,0.0,0.0,0.0,0.0
17.425,0.015454545,0.386417109,14.37790698,0.011221238,1.927290153,71.75,-0.041258741,1.422226168,77.3372093,-0.020394008,4.644061268,0.875,-0.014195804,0.439265917,0.780232558,-0.002046814,0.633908468,759.3333333,2.062937063,37.215181,255.0116279,1.969543521
20.44545455,0.019097744,0.344568241,19.78636364,0.021462164,0.752326838,57.54545455,-0.038796992,0.934198733,60.09090909,-0.084456634,3.084663923,1.036363636,-0.006390977,0.290767011,1.118181818,-0.002251697,0.344530548,930.0909091,0.589022556,10.41589694,899.3181818,1.041454971
21.43333333,0.028571429,0.355902608,21.43333333,0.028571429,0.355902608,52.0,-0.274285714,2.607680962,52.0,-0.274285714,2.607680962,1.116666667,0.013142857,0.37103459,1.116666667,0.013142857,0.37103459,951.1666667,0.325714286,3.188521078,951.1666667,0.325714286
21.55,-0.002031394,0.173205081,21.55,-0.002031394,0.173205081,51.0,0.099722992,2.160246899,51.0,0.099722992,2.160246899,1.35,-0.051523546,0.519615242,1.35,-0.051523546,0.519615242,946.25,-0.660203139,6.5,946.25,-0.660203139
22.83,0.005149051,0.141813649,22.60714286,0.01381518,0.412243927,49.9,-0.012393045,0.567646212,49.92857143,-0.007456405,0.615727926,1.23,0.008011327,0.275075747,1.135714286,0.007822849,0.27625836,880.4,-1.467129503,28.17090698,895.7142857,-1.344992646
23.425,0.01,0.183225076,23.425,0.01,0.183225076,48.625,-0.016666667,0.51754917,48.625,-0.016666667,0.51754917,1.2625,0.013571429,0.282526863,1.2625,0.013571429,0.282526863,799.75,-1.9,23.44446325,799.75,-1.9
20.40769231,-0.052637363,1.061022729,22.24864865,-0.026677084,1.588084384,52.23076923,0.13956044,3.086363722,47.67567568,0.067247227,4.177014179,0.769230769,-0.006043956,0.335123399,1.018918919,-0.003087262,0.452055698,65.53846154,-1.608791209,44.00684679,367.6756757,-4.871679561
18.47777778,-0.036333333,0.509356893,18.47777778,-0.036333333,0.509356893,60.55555556,0.153333333,2.127857556,60.55555556,0.153333333,2.127857556,0.466666667,0.019,0.409267639,0.466666667,0.019,0.409267639,29.88888889,-0.353333333,4.859126579,29.88888889,-0.353333333
15.42727273,-0.02259012,0.424478289,15.64615385,-0.028667096,0.662841591,71.36363636,0.099732977,1.911686547,70.69230769,0.104893754,2.393902511,0.336363636,-0.009706275,0.261811869,0.384615385,-0.009195106,0.285324826,0.818181818,-0.068224299,2.400757456,2.923076923,-0.189954926
14.75,0.000509554,0.075592895,14.75,0.000509554,0.075592895,74.625,0.014861996,0.51754917,74.625,0.014861996,0.51754917,0.2625,0.007261146,0.324862608,0.2625,0.007261146,0.324862608,0.0,0.0,0.0,0.0,0.0
14.4,-0.008968153,0.173205081,14.47142857,-0.008768246,0.209132168,75.45454545,0.003184713,0.522232968,75.35714286,0.007426376,0.497245158,0.536363636,0.005859873,0.445584397,0.607142857,-0.00028169,0.509093139,0.0,0.0,0.0,0.0,0.0
13.76,-0.012363636,0.206559112,13.76,-0.012363636,0.206559112,77.4,0.033939394,0.843274043,77.4,0.033939394,0.843274043,0.88,0.003393939,0.656251984,0.88,0.003393939,0.656251984,0.0,0.0,0.0,0.0,0.0
14.425,0.039090909,0.722527131,13.0989011,-0.00018398,0.809731712,79.83333333,-0.138461538,2.552479484,80.21978022,0.013327373,3.675148365,0.5,-0.005454545,0.33028913,1.059340659,-0.00216359,0.658614374,392.75,7.853846154,163.4197746,57.95604396,0.634713884
18.49,0.041591104,0.756380269,17.42380952,0.036187829,1.292634814,64.3,-0.147647562,2.750757471,68.57142857,-0.140900815,5.025648501,0.46,-0.001471343,0.263312235,0.452380952,-0.000289411,0.206443812,741.3,2.150042772,38.77871696,673.4761905,2.131873503
20.425,0.00972028,0.230118547,20.32142857,0.013846154,0.340087254,58.5,-0.065734266,1.314257481,58.78571429,-0.061978022,1.42389344,0.916666667,-0.011048951,0.29797295,0.878571429,-0.004351648,0.306791263,865.8333333,1.579020979,28.5651833,857.2142857,1.632087912
21.05,0.016,0.129099445,21.05,0.016,0.129099445,57.75,0.06,0.5,57.75,0.06,0.5,1.1,-0.092,0.594418483,1.1,-0.092,0.594418483,914.25,0.98,6.34428877,914.25,0.98
21.72,0.028,0.228035085,21.72,0.028,0.228035085,57.6,-0.02,0.547722558,57.6,-0.02,0.547722558,0.96,0.048,0.602494813,0.96,0.048,0.602494813,923.6,0.16,1.673320053,923.6,0.16
21.83333333,0.014685315,0.317184584,21.85,0.005235294,0.27325202,58.83333333,-0.051748252,1.114640858,58.6875,-0.011470588,1.078192933,0.958333333,-0.00958042,0.380091695,1.075,-0.010764706,0.402492236,927.4166667,-0.302797203,6.402532643,927.3125,-0.116764706
23.3625,0.028558559,0.440575922,23.3625,0.028558559,0.440575922,53.875,-0.148648649,2.356601669,53.875,-0.148648649,2.356601669,0.9375,0.00027027,0.456500665,0.9375,0.00027027,0.456500665,877.125,-1.188288288,24.20411712,877.125,-1.188288288
24.83333333,-0.007664671,0.166969422,24.91142857,0.000123645,0.254109088,45.25,0.025149701,0.753778361,46.05714286,-0.017144839,1.493965452,2.608333333,-0.003215108,0.372847357,1.94,0.010920198,0.73692525,412.4166667,-7.286688162,157.9381112,628.4571429,-3.227838022
18.14166667,-0.001608392,0.167648622,20.24545455,-0.021762274,2.322610058,69.83333333,0.005594406,0.717740563,60.5,0.088038164,9.180665302,0.0,0.0,0.0,1.327272727,-0.007624729,0.889519396,0.0,0.0,0.0,15.07575758,-0.196316678
19.275,0.039230769,0.711113084,16.77472527,0.001339923,1.295513061,73.91666667,-0.065034965,1.378954369,79.3956044,0.006943184,4.210777497,0.508333333,0.004545455,0.380091695,0.146153846,0.000297801,0.300853487,546.5,2.430769231,44.37956123,101.5714286,1.027945146
20.85,0.026571429,0.288097206,20.85,0.026571429,0.288097206,71.33333333,-0.091428571,1.032795559,71.33333333,-0.091428571,1.032795559,0.483333333,0.011428571,0.204124145,0.483333333,0.011428571,0.204124145,653.6666667,2.337142857,25.28767816,653.6666667,2.337142857
21.33333333,0.014857143,0.150554531,21.33333333,0.014857143,0.150554531,69.16666667,-0.074285714,0.752772653,69.16666667,-0.074285714,0.752772653,0.8,-0.008,0.346410162,0.8,-0.008,0.346410162,725.0,2.217142857,20.76535576,725.0,2.217142857
21.875,0.006,0.05,21.875,0.006,0.05,67.0,-0.12,0.816496581,67.0,-0.12,0.816496581,1.45,-0.024,0.435889894,1.45,-0.024,0.435889894,779.25,1.94,12.6589889,779.25,1.94
22.81666667,0.030876815,0.595182681,22.81666667,0.030876815,0.595182681,63.66666667,-0.106293706,2.10338832,63.66666667,-0.106293706,2.10338832,1.116666667,0.006218397,0.3537676,1.116666667,0.006218397,0.3537676,857.75,1.563743948,29.48998289,857.75,1.563743948
25.73636364,0.006880734,0.150151439,24.49411765,0.017632977,0.977920235,54.36363636,-0.037308869,0.809039835,57.79411765,-0.047559551,2.705543263,1.154545455,0.000733945,0.201809992,1.161764706,-0.001135615,0.22565018,882.5454545,-1.222018349,22.55377412,907.5294118,-0.253895863
24.62,-0.016931818,0.301109061,26.44920635,-0.005378129,1.007851918,51.4,0.051515152,0.966091783,48.6031746,-0.003522838,2.667242641,0.25,-0.007575758,0.302765035,0.873015873,-0.002027748,0.4292553,3.6,-0.278787879,5.581716184,330.952381,-2.980487866
17.01818182,-0.009041259,0.166241883,19.37162162,-0.015938574,1.898703254,79.27272727,0.041674087,0.786245393,70.2972973,0.061701394,7.357280859,0.072727273,-0.006518255,0.161807967,0.085135135,0.000101993,0.213697028,0.0,0.0,0.0,0.0,0.0
24.65833333,0.01013986,0.206522433,19.72527473,0.023068093,3.295808564,54.41666667,-0.058041958,1.083624669,71.82417582,-0.07733446,11.13113093,1.133333333,0.014545455,0.352480388,0.386813187,0.002841907,0.46385074,899.4166667,1.367132867,25.59281978,440.6703297,2.337492973
25.9,0.051088235,0.81240384,25.9,0.051088235,0.81240384,50.44444444,-0.129411765,2.068278941,50.44444444,-0.129411765,2.068278941,1.077777778,-0.002,0.210818511,1.077777778,-0.002,0.210818511,930.8888889,-0.203235294,4.044887033,930.8888889,-0.203235294
27.16363636,-0.004245661,0.185864075,27.1952381,-0.000752922,0.165759436,45.90909091,-0.034846462,0.70064905,46.33333333,-0.01674368,0.795822426,1.154545455,0.003578104,0.201809992,1.176190476,-0.001500408,0.284437624,802.2727273,-1.900133511,35.47982782,844.5714286,-1.473280783
26.6,-0.013714286,0.154919334,26.6,-0.013714286,0.154919334,46.0,-4.97e-16,0.0,46.0,-4.97e-16,0.0,1.233333333,0.006857143,0.163299316,1.233333333,0.006857143,0.163299316,703.5,-2.668571429,25.11374126,703.5,-2.668571429
27.85555556,-0.004005193,0.260341656,27.32666667,0.021900009,0.727487522,43.55555556,0.001490528,0.527046277,44.46666667,-0.037815917,1.245945806,0.833333333,-0.007024714,0.278388218,0.94,-0.005453482,0.282337184,428.7777778,-9.540388499,176.3786961,507.4666667,-5.527916392
27.97142857,0.014285714,0.170433621,27.97142857,0.014285714,0.170433621,43.71428571,-0.021428571,0.487950036,43.71428571,-0.021428571,0.487950036,0.342857143,-0.008571429,0.151185789,0.342857143,-0.008571429,0.151185789,97.28571429,-2.814285714,60.4833704,97.28571429,-2.814285714
28.2,0.012,0.1,28.2,0.012,0.1,44.0,0.0,0.0,44.0,0.0,0.0,0.16,-0.008,0.219089023,0.16,-0.008,0.219089023,43.8,-1.5,15.80189862,43.8,-1.5
27.33,-0.044484848,0.675030863,27.33,-0.044484848,0.675030863,47.1,0.132121212,2.024845673,47.1,0.132121212,2.024845673,0.16,-0.011636364,0.206559112,0.16,-0.011636364,0.206559112,28.9,-0.258181818,4.01248053,28.9,-0.258181818
26.44166667,0.00958042,0.188092498,25.86086957,0.014610449,0.70242381,47.5,-0.001398601,0.674199862,49.82608696,-0.061846929,2.933384237,1.016666667,0.02041958,0.446874669,0.604347826,0.014322487,0.577201919,0.0,0.0,0.0,2.652173913,-0.115612588
25.80909091,-0.024318471,0.604077057,25.80909091,-0.024318471,0.604077057,50.18181818,0.050318471,1.834021909,50.18181818,0.050318471,1.834021909,0.236363636,0.001095541,0.364067926,0.236363636,0.001095541,0.364067926,0.0,0.0,0.0,0.0,0.0
25.33636364,0.000601504,0.506503163,25.39230769,-0.007644444,0.712698016,49.18181818,-0.010225564,2.315952582,50.15384615,0.003741602,2.866249224,1.418181818,-0.017233083,0.49763075,0.796153846,0.010662532,0.678516481,0.0,0.0,0.0,0.0,0.0
28.17272727,0.00305741,0.100904996,24.87972973,0.016331023,2.445066586,49.09090909,-0.026835781,1.640399065,54.45945946,-0.035526156,5.611117119,0.363636364,-0.000427236,0.120604538,0.259459459,0.000493508,0.403382588,681.8181818,2.250734312,41.59523574,202.0540541,1.704186628
30.675,0.041608392,0.753325959,29.76363636,0.03385495,1.182630424,39.5,-0.103496503,1.930614598,42.22727273,-0.10146157,3.517734907,0.6,0.01048951,0.313339781,0.490909091,0.004756328,0.270641374,891.0,0.984615385,18.10072826,850.5909091,1.502853981
31.77,-0.000398551,0.156702124,31.85882353,-0.002907968,0.193838926,37.7,0.00326087,0.483045892,37.17647059,0.019706008,0.95100566,0.98,0.010724638,0.358391468,1.047058824,0.000100128,0.35199014,922.1,-0.3,6.154492487,921.3529412,-0.006220707
30.95555556,-0.043,0.602310367,30.95555556,-0.043,0.602310367,38.66666667,0.03,0.5,38.66666667,0.03,0.5,0.822222222,-0.019666667,0.356292639,0.822222222,-0.019666667,0.356292639,885.7777778,-1.203333333,16.60404904,885.7777778,-1.203333333
26.05,-0.054444956,1.109873048,27.6375,-0.014643288,1.372941349,44.75,0.107508061,2.220769727,42.775,0.013224303,2.212870279,0.6,0.010723169,0.313339781,0.8675,-0.002095979,0.420858402,98.08333333,-2.760479042,85.41924239,487.1,-3.846384161
23.51818182,-0.034112808,0.733236908,23.92105263,-0.019905598,0.737547699,51.18181818,0.119036428,2.442055766,49.63157895,0.072543545,2.62912166,0.154545455,0.00546416,0.294494945,0.257894737,-0.00214998,0.252357307,10.45454545,-0.482491187,9.699109612,20.10526316,-0.413415769
21.21666667,-0.012362966,0.285508584,21.25384615,-0.012679426,0.304454114,56.5,0.017134961,0.797724035,56.38461538,0.02228298,0.869718493,0.241666667,0.006236757,0.287491765,0.253846154,0.004114833,0.278733399,0.0,0.0,0.0,0.0,0.0
21.43333333,0.027142857,0.2081666,21.43333333,0.027142857,0.2081666,57.0,0.171428571,1.732050808,57.0,0.171428571,1.732050808,0.266666667,-0.005714286,0.230940108,0.266666667,-0.005714286,0.230940108,0.0,0.0,0.0,0.0,0.0
17.425,0.037972028,0.716208451,15.90240964,-0.002744242,1.895564521,82.25,-0.083216783,1.658312395,85.38554217,0.01530493,5.905415715,0.066666667,-0.005594406,0.155699789,0.237349398,-0.001067389,0.43017604,408.6666667,5.411188811,111.2207742,67.27710843,0.686219833
19.625,0.009160839,0.191287504,19.65,0.002125903,0.200733947,73.5,-0.055944056,1.243163121,73.83333333,-0.036532508,1.42457424,0.6,0.008111888,0.313339781,0.488888889,0.008008256,0.319722102,661.0,2.39020979,43.1698548,628.0,2.243962848
19.8125,0.002619048,0.135620268,19.8125,0.002619048,0.135620268,71.125,0.002380952,0.353553391,71.125,0.002380952,0.353553391,0.525,-0.014285714,0.231455025,0.525,-0.014285714,0.231455025,769.25,2.104761905,25.92709559,769.25,2.104761905
21.24,0.0015427,0.365756446,21.24,0.0015427,0.365756446,66.5,-0.035812672,1.58113883,66.5,-0.035812672,1.58113883,1.06,0.01865932,0.492612085,1.06,0.01865932,0.492612085,852.4,1.420385675,25.08297342,852.4,1.420385675
22.14,0.00961039,0.350238014,22.14,0.00961039,0.350238014,63.4,-0.038095238,1.264911064,63.4,-0.038095238,1.264911064,1.38,0.015757576,0.487168691,1.38,0.015757576,0.487168691,903.0,0.346320346,6.073622386,903.0,0.346320346
